file_name_1,file_name_2,content_1,content_2
4346.txt,4400.txt,"3月5日,抵达杭州萧山国际机场的中国公民在工作人员引导下办理相关手续。当日早上5时41分,首架接返自乌克兰撤离中国公民临时航班安全抵达杭州。新华社记者 韩传号 摄","3月16日,乘坐临时航班安全抵达大连周水子国际机场的中国公民准备前往隔离酒店。当日下午2时32分,第十五架接返自乌克兰撤离中国公民临时航班安全抵达大连。 新华社发 "
4346.txt,4520.txt,"3月5日,抵达杭州萧山国际机场的中国公民在工作人员引导下办理相关手续。当日早上5时41分,首架接返自乌克兰撤离中国公民临时航班安全抵达杭州。新华社记者 韩传号 摄","3月28日,在福州长乐国际机场,工作人员迎接刚刚抵达的第二十架接返自乌克兰撤离中国公民临时航班。新华社发"
4479.txt,5869.txt,"俄罗斯外交部发言人扎哈罗娃3月24日表示,美国通过北约峰会进一步要求盟友对俄罗斯进行“全面遏制”,并对有能力做出主权决定和奉行独立政策的国家施加压力。在这样的背景下,欧洲“战略自主”的主张显得十分荒谬。新华社发","拜登:俄罗斯应被排除在二十国集团之外 正在布鲁塞尔访问的美国总统拜登3月24日说,他支持将俄罗斯排除在二十国集团之外。 拜登当天抵达布鲁塞尔,出席北约、七国集团和欧盟三场峰会。他在北约总部召开的记者会上说,如果二十国集团不排除俄罗斯,至少也应邀请乌克兰参加会议。 俄官方对拜登上述言论暂无表态。 俄罗斯外交部发言人扎哈罗娃24日表示,美国通过北约峰会进一步要求盟友对俄罗斯进行“全面遏制”,并对有能力做出主权决定和奉行独立政策的国家施加压力。在这样的背景下,欧洲“战略自主”的主张显得十分荒谬。"
4482.txt,5869.txt,"3月24日,美国总统拜登和欧洲理事会主席米歇尔抵达欧盟总部。正在布鲁塞尔访问的美国总统拜登24日说,他支持将俄罗斯排除在二十国集团之外。 拜登当天抵达布鲁塞尔,出席北约、七国集团和欧盟三场峰会。他在北约总部召开的记者会上说,如果二十国集团不排除俄罗斯,至少也应邀请乌克兰参加会议。 俄官方对拜登上述言论暂无表态。 俄罗斯外交部发言人扎哈罗娃24日表示,美国通过北约峰会进一步要求盟友对俄罗斯进行“全面遏制”,并对有能力做出主权决定和奉行独立政策的国家施加压力。在这样的背景下,欧洲“战略自主”的主张显得十分荒谬。  ","拜登:俄罗斯应被排除在二十国集团之外 正在布鲁塞尔访问的美国总统拜登3月24日说,他支持将俄罗斯排除在二十国集团之外。 拜登当天抵达布鲁塞尔,出席北约、七国集团和欧盟三场峰会。他在北约总部召开的记者会上说,如果二十国集团不排除俄罗斯,至少也应邀请乌克兰参加会议。 俄官方对拜登上述言论暂无表态。 俄罗斯外交部发言人扎哈罗娃24日表示,美国通过北约峰会进一步要求盟友对俄罗斯进行“全面遏制”,并对有能力做出主权决定和奉行独立政策的国家施加压力。在这样的背景下,欧洲“战略自主”的主张显得十分荒谬。"
4556.txt,4558.txt,"当地时间3月29日10时30分左右,俄罗斯和乌克兰谈判代表在土耳其伊斯坦布尔多尔玛巴赫切宫总统府开启新一轮谈判。","俄乌代表团在伊斯坦布尔开始新一轮谈判 当地时间29日10时30分左右,俄罗斯和乌克兰谈判代表在土耳其伊斯坦布尔多尔玛巴赫切宫总统府开启新一轮谈判。 2022-03-29"
4581.txt,5943.txt,"当地时间3月29日,美国国防部表示,驻波兰的美军正在与乌克兰军队进行接触,并移交武器,然而这种接触中并不涉及为乌军提供训练。 国防部发言人柯比表示,“这不是许多人认为的本质意义上的培训,我只想说这是一种接触 ”。此前一天,美国总统拜登曾向媒体表示,美军正在波兰境内为乌克兰军队提供训练。但美国国防部29日的声明否认了这种说法。  ","美国防部否认! 美国防部否认为乌克兰军队提供训练 当地时间3月29日,美国国防部表示, 驻波兰的美军正在与乌克兰军队进行接触,并移交武器,然而这种接触中并不涉及为乌军提供训练。 国防部发言人柯比 资料图 国防部发言人柯比表示, “这不是许多人认为的本质意义上的培训,我只想说这是一种接触 ”。 此前一天,美国总统拜登曾向媒体表示,美军正在波兰境内为乌克兰军队提供训练。但美国国防部29日的声明否认了这种说法。"
4618.txt,4640.txt,"土耳其总统埃尔多安3月31日与乌克兰总统泽连斯基就乌克兰局势最新进展通电话。 据土耳其总统办公室当天发表的声明,埃尔多安在通话中表示,乌克兰和俄罗斯代表29日在土耳其伊斯坦布尔举行的和谈为结束危机、建立和平的进程提供了重要推动力。埃尔多安重申他提出的有关泽连斯基与俄罗斯总统普京在土耳其会晤的建议。 泽连斯基当天在社交媒体上发文说,他与埃尔多安在通话中同意采取进一步措施实现乌克兰和平,他感谢土耳其愿意成为乌克兰安全的担保国。 俄罗斯和乌克兰代表29日在伊斯坦布尔举行新一轮面对面谈判。俄方承诺大幅减少在乌首都基辅和切尔尼戈夫方向的军事行动,乌方提出在国际安全保障下确立中立地位。  ","土耳其总统埃尔多安1日与俄罗斯总统普京就乌克兰局势通电话。 据土耳其总统办公室当天发表的声明,埃尔多安在通话中表示,俄罗斯和乌克兰代表3月29日在土耳其伊斯坦布尔举行的和谈是积极的和具有建设性的,创造了和平的希望。他呼吁各方谨慎行事并保持对话,希望俄乌两国领导人尽快会晤。 另据克里姆林宫网站消息,普京在通话中感谢土方为伊斯坦布尔和谈提供的帮助,并对正在进行的谈判进程给出原则性评估。埃尔多安感谢俄方为土耳其公民和商船从冲突地区撤离提供帮助。两国领导人还谈到发展双边合作等议题,并同意保持进一步接触。 俄罗斯和乌克兰代表3月29日在伊斯坦布尔举行了新一轮面对面谈判。俄方承诺大幅减少在乌首都基辅和切尔尼戈夫方向的军事行动,乌方提出在国际安全保障下确立中立地位。  "
4618.txt,4811.txt,"土耳其总统埃尔多安3月31日与乌克兰总统泽连斯基就乌克兰局势最新进展通电话。 据土耳其总统办公室当天发表的声明,埃尔多安在通话中表示,乌克兰和俄罗斯代表29日在土耳其伊斯坦布尔举行的和谈为结束危机、建立和平的进程提供了重要推动力。埃尔多安重申他提出的有关泽连斯基与俄罗斯总统普京在土耳其会晤的建议。 泽连斯基当天在社交媒体上发文说,他与埃尔多安在通话中同意采取进一步措施实现乌克兰和平,他感谢土耳其愿意成为乌克兰安全的担保国。 俄罗斯和乌克兰代表29日在伊斯坦布尔举行新一轮面对面谈判。俄方承诺大幅减少在乌首都基辅和切尔尼戈夫方向的军事行动,乌方提出在国际安全保障下确立中立地位。  ","土耳其总统埃尔多安24日和乌克兰总统泽连斯基通电话,讨论乌克兰局势的最新进展等问题。 土耳其总统办公室当天发表声明说,埃尔多安在通话中表示,必须确保从乌克兰马里乌波尔疏散伤员和平民。土耳其对担保国问题原则上持积极立场,愿为俄罗斯与乌克兰谈判提供力所能及的协助。 泽连斯基24日在社交媒体发文说,他当天与埃尔多安通电话,讨论了乌俄谈判进展以及乌克兰与土耳其和其他国家关于安全保障的协调工作进展情况。他说,有必要在马里乌波尔和亚速钢铁厂立即实施平民疏散。 俄罗斯和乌克兰代表3月29日在土耳其最大城市伊斯坦布尔举行面对面谈判。乌方提出在国际安全保障下确立中立地位,并希望土耳其等多个国家作为担保国。  "
4639.txt,4660.txt,"正在印度访问的俄罗斯外长拉夫罗夫4月1日表示,俄印两国已经实施卢布-卢比贸易支付机制,并将进一步加强这一支付系统。 拉夫罗夫在与印度外长苏杰生会谈后举行的新闻发布会上说,俄罗斯已经建立与印度等国使用本国货币进行贸易的系统,并将加大力度摆脱以美元为基础的支付系统。美国的压力不会影响俄印之间的伙伴关系,俄印将使用本国货币进行石油、军事装备和其他商品的贸易。 据印度外交部当天发表的声明,两国外长在会谈中讨论了乌克兰局势。拉夫罗夫从俄罗斯的角度向印方介绍了俄乌谈判等情况,苏杰生则强调了结束敌对行动的重要性。 拉夫罗夫3月31日晚抵达新德里对印度进行为期两天的访问。印度总理莫迪1日会见了拉夫罗夫。  ","拉夫罗夫在与印度外长苏杰生会谈后举行的新闻发布会上说,俄罗斯已经建立与印度等国使用本国货币进行贸易的系统,并将加大力度摆脱以美元为基础的支付系统。美国的压力不会影响俄印之间的伙伴关系,俄印将使用本国货币进行石油、军事装备和其他商品的贸易。"
4765.txt,4804.txt,"俄罗斯国防部发言人科纳申科夫18日说,俄军当天摧毁大批从美国和欧洲运抵乌克兰的武器装备。 科纳申科夫在通报中说,18日早晨,俄空天军使用高精度空基导弹袭击了乌克兰西部利沃夫地区一个乌军后勤保障中心,摧毁过去6天从美国和欧洲国家运抵此处的大批武器。 科纳申科夫说,俄空天军当天对乌克兰84处军事目标实施打击,摧毁1个导弹维修厂、2个弹药库、1个燃料库、47个乌军人员和装备集中区、22个火炮射击阵地。俄火箭炮兵部队当天打击了乌方331处军事目标,包括9个指挥所、1个武器库、315处乌军人员集中区。 科纳申科夫说,自开展特别军事行动以来,俄军共摧毁乌军139架固定翼飞机、483架无人机、250套防空导弹系统、2337辆坦克和其他装甲车辆、254台多管火箭炮、1009门野战火炮和迫击炮、2196辆特种军用车辆。 乌克兰利沃夫州州长科济茨基18日在社交媒体上说,俄军当天早晨向利沃夫市发射4枚导弹,其中3枚击中军事设施,1枚击中一家汽车轮胎店。袭击造成至少6人死亡、8人受伤。  ","俄罗斯国防部发言人科纳申科夫23日晚通报说,俄空天军当天使用高精度空基导弹摧毁了乌克兰南部敖德萨地区一个军用机场的武器集运站,那里存放着美国和欧洲各国向乌提供的大批武器。 科纳申科夫介绍说,俄空天军当天还打击了101处乌克兰军事目标,击毙200余人,摧毁了30余辆装甲车、4套“山毛榉-M1”防空导弹系统、1套道尔防空导弹系统、52处人员和装备集中区以及16个弹药库。此外,俄方还摧毁了3架乌军无人机。俄火箭炮兵部队当天实施了102次火力任务,摧毁了乌军6个指挥所、84个据点、人员和装备集中区以及10个炮兵连。 科纳申科夫表示,自特别军事行动以来,俄军共摧毁乌军141架飞机、110架直升机、541架无人机、264套防空导弹系统、2479辆坦克和其他装甲车辆、278台多管火箭炮、1081门野战火炮和迫击炮以及2321辆特种军用车辆。 乌克兰国家紧急情况部23日也证实,俄军当天从里海方向向敖德萨发射导弹,造成至少6人死亡、18人受伤。  "
4773.txt,4778.txt,"联合国秘书长呼吁俄乌双方在东正教复活节期间暂时停火 联合国秘书长古特雷斯19日呼吁俄罗斯和乌克兰在东正教复活节期间实施为期4天的人道主义停火,以便平民安全离开冲突地区,联合国及其合作伙伴能够向冲突地区无阻碍地运送人道主义援助物资。 2022-04-20","联合国秘书长古特雷斯19日呼吁俄罗斯和乌克兰在东正教复活节期间实施为期4天的人道主义停火,以便平民安全离开冲突地区,联合国及其合作伙伴能够向冲突地区无阻碍地运送人道主义援助物资。"
4778.txt,4796.txt,"联合国秘书长古特雷斯19日呼吁俄罗斯和乌克兰在东正教复活节期间实施为期4天的人道主义停火,以便平民安全离开冲突地区,联合国及其合作伙伴能够向冲突地区无阻碍地运送人道主义援助物资。","联合国秘书长呼吁俄乌双方在东正教复活节期间暂时停火 联合国秘书长古特雷斯19日呼吁俄罗斯和乌克兰在东正教复活节期间实施为期4天的人道主义停火,以便平民安全离开冲突地区,联合国及其合作伙伴能够向冲突地区无阻碍地运送人道主义援助物资。 2022-04-20"
4811.txt,4876.txt,"土耳其总统埃尔多安24日和乌克兰总统泽连斯基通电话,讨论乌克兰局势的最新进展等问题。 土耳其总统办公室当天发表声明说,埃尔多安在通话中表示,必须确保从乌克兰马里乌波尔疏散伤员和平民。土耳其对担保国问题原则上持积极立场,愿为俄罗斯与乌克兰谈判提供力所能及的协助。 泽连斯基24日在社交媒体发文说,他当天与埃尔多安通电话,讨论了乌俄谈判进展以及乌克兰与土耳其和其他国家关于安全保障的协调工作进展情况。他说,有必要在马里乌波尔和亚速钢铁厂立即实施平民疏散。 俄罗斯和乌克兰代表3月29日在土耳其最大城市伊斯坦布尔举行面对面谈判。乌方提出在国际安全保障下确立中立地位,并希望土耳其等多个国家作为担保国。  ","土耳其总统埃尔多安与俄罗斯总统普京28日再次通电话,讨论乌克兰局势等问题。 根据土耳其总统办公室发表的声明,普京在通话中感谢土耳其27日协助俄罗斯和美国交换在押人员。埃尔多安表示,土耳其在这一过程中的努力对调停俄乌冲突有意义。土方希望继续保持在伊斯坦布尔谈判中取得的进展,将继续斡旋努力,尽快实现持久和平。 另据克里姆林宫网站消息,普京当天与埃尔多安通电话,双方表示将继续磋商乌克兰人道主义局势。俄方就俄罗斯和美国在土耳其安卡拉机场交换俄公民亚罗申科和美公民里德一事向土方表示感谢。 俄罗斯和乌克兰代表3月29日在土耳其最大城市伊斯坦布尔举行面对面谈判。乌方提出在国际安全保障下确立中立地位,并希望土耳其等多个国家作为担保国。此后,埃尔多安多次分别与普京和乌克兰总统泽连斯基通电话,讨论乌克兰局势最新进展等问题。  "
4826.txt,6272.txt,"这名士兵3月21日擅自出境赴波兰后试图入境乌克兰,但在乌克兰边境检查站被拒绝入境并被送往波兰的一个边检站。当地时间3月23日,这名士兵离开波兰边防部队大楼,一度下落不明。韩军和外交部门一路追查到这名士兵的行踪后劝其主动回国。  ",",该士兵在休假期间的3月21日擅自出境赴波兰后试图入境乌克兰,但在乌克兰边境检查站被拒绝入境并被送往波兰的一处边检站。当地时间3月23日,该士兵离开波兰边防部队大楼,一度下落不明。韩军和外交部门一路追查到该士兵的行踪后劝其主动回国。"
4833.txt,6286.txt,"俄罗斯外交部长拉夫罗夫25日说,当前乌克兰局势将以签署条约结束,但条约内容将取决于军事行动的实际情况。 拉夫罗夫当天在俄罗斯一档电视节目中说,与任何使用武装力量的情况一样,一切都将以签署条约结束,但条约的内容将取决于能够达成条约时的军事行动状况。俄方不准备放弃特别军事行动开始时提出的要求,同时也在采取最严格的措施尽量减少对平民造成的伤害。 拉夫罗夫说,俄方积极接受乌方在土耳其伊斯坦布尔会谈中提出的条约提案,但随后由于美国影响乌方改变立场,提出与此前大相径庭的想法,这是与乌方谈判的一大退步。但俄方将继续与乌总统泽连斯基任命的代表团进行谈判,双方将保持接触。 拉夫罗夫还说,俄国内许多人坚信乌方实际立场是由美国、英国或其他国家确定的,应该与美国人进行对话并达成某种协议。这或许有用,但目前为止未看到美方在乌克兰问题或其他问题上对与俄方进行接触表现出任何兴趣。善意不是无限的,如果没有得到回应,那么这很可能无助于谈判进程。  ","俄外长:乌克兰局势将以签署条约结束 俄罗斯外交部长拉夫罗夫25日说,当前乌克兰局势将以签署条约结束,但条约内容将取决于军事行动的实际情况。 拉夫罗夫当天在俄罗斯一档电视节目中说,与任何使用武装力量的情况一样,一切都将以签署条约结束,但条约的内容将取决于能够达成条约时的军事行动状况。俄方不准备放弃特别军事行动开始时提出的要求,同时也在采取最严格的措施尽量减少对平民造成的伤害。 拉夫罗夫说,俄方积极接受乌方在土耳其伊斯坦布尔会谈中提出的条约提案,但随后由于美国影响乌方改变立场,提出与此前大相径庭的想法,这是与乌方谈判的一大退步。但俄方将继续与乌总统泽连斯基任命的代表团进行谈判,双方将保持接触。 拉夫罗夫还说,俄国内许多人坚信乌方实际立场是由美国、英国或其他国家确定的,应该与美国人进行对话并达成某种协议。这或许有用,但目前为止未看到美方在乌克兰问题或其他问题上对与俄方进行接触表现出任何兴趣。善意不是无限的,如果没有得到回应,那么这很可能无助于谈判进程。 俄外长:乌克兰局势将以签署条约结束 来源 | 新华社"
4848.txt,6286.txt,"俄罗斯外交部长拉夫罗夫25日说,当前乌克兰局势将以签署条约结束,但条约内容将取决于军事行动的实际情况。 拉夫罗夫当天在俄罗斯一档电视节目中说,与任何使用武装力量的情况一样,一切都将以签署条约结束,但条约的内容将取决于能够达成条约时的军事行动状况。俄方不准备放弃特别军事行动开始时提出的要求,同时也在采取最严格的措施尽量减少对平民造成的伤害。 拉夫罗夫说,俄方积极接受乌方在土耳其伊斯坦布尔会谈中提出的条约提案,但随后由于美国影响乌方改变立场,提出与此前大相径庭的想法,这是与乌方谈判的一大退步。但俄方将继续与乌总统泽连斯基任命的代表团进行谈判,双方将保持接触。 拉夫罗夫还说,俄国内许多人坚信乌方实际立场是由美国、英国或其他国家确定的,应该与美国人进行对话并达成某种协议。这或许有用,但目前为止未看到美方在乌克兰问题或其他问题上对与俄方进行接触表现出任何兴趣。善意不是无限的,如果没有得到回应,那么这很可能无助于谈判进程。  ","俄外长:乌克兰局势将以签署条约结束 俄罗斯外交部长拉夫罗夫25日说,当前乌克兰局势将以签署条约结束,但条约内容将取决于军事行动的实际情况。 拉夫罗夫当天在俄罗斯一档电视节目中说,与任何使用武装力量的情况一样,一切都将以签署条约结束,但条约的内容将取决于能够达成条约时的军事行动状况。俄方不准备放弃特别军事行动开始时提出的要求,同时也在采取最严格的措施尽量减少对平民造成的伤害。 拉夫罗夫说,俄方积极接受乌方在土耳其伊斯坦布尔会谈中提出的条约提案,但随后由于美国影响乌方改变立场,提出与此前大相径庭的想法,这是与乌方谈判的一大退步。但俄方将继续与乌总统泽连斯基任命的代表团进行谈判,双方将保持接触。 拉夫罗夫还说,俄国内许多人坚信乌方实际立场是由美国、英国或其他国家确定的,应该与美国人进行对话并达成某种协议。这或许有用,但目前为止未看到美方在乌克兰问题或其他问题上对与俄方进行接触表现出任何兴趣。善意不是无限的,如果没有得到回应,那么这很可能无助于谈判进程。 俄外长:乌克兰局势将以签署条约结束 来源 | 新华社"
4862.txt,4863.txt,"俄罗斯总统普京26日在莫斯科与到访的联合国秘书长古特雷斯举行会谈时表示,俄方不会拒绝与乌克兰进行谈判,并希望通过外交途径达成协议。普京原则上同意联合国和红十字国际委员会参与亚速钢铁厂平民撤离,后续讨论将在联合国人道主义事务协调办公室和俄罗斯国防部之间进行。","俄罗斯总统普京26日在莫斯科与到访的联合国秘书长古特雷斯举行会谈时表示,俄方不会拒绝与乌克兰进行谈判,并希望通过外交途径达成协议。"
4866.txt,4876.txt,"土耳其总统埃尔多安27日与联合国秘书长古特雷斯通电话,就古特雷斯日前访问俄罗斯的情况进行沟通。 土耳其总统府新闻局当天在一份声明中说,古特雷斯在通话中向埃尔多安介绍了他26日在莫斯科与俄总统普京会谈的情况。埃尔多安表示,各方应支持伊斯坦布尔谈判进程,以解决俄罗斯和乌克兰之间的危机。 在访问俄罗斯前,古特雷斯25日在土首都安卡拉与埃尔多安举行了会谈。古特雷斯的副发言人哈克说,古特雷斯在会谈中表示,支持土耳其为结束俄乌冲突进行的外交努力。 俄罗斯和乌克兰代表3月29日在土耳其最大城市伊斯坦布尔举行面对面谈判。乌方提出在国际安全保障下确立中立地位,并希望土耳其等多个国家作为担保国。此后,埃尔多安多次分别与普京和乌克兰总统泽连斯基通电话,讨论乌克兰局势最新进展等问题。26日,埃尔多安在与普京通电话时再次呼吁普京与泽连斯基在土耳其举行会晤,并再次提议将伊斯坦布尔会谈的层级提升到俄乌领导人层面。 ","土耳其总统埃尔多安与俄罗斯总统普京28日再次通电话,讨论乌克兰局势等问题。 根据土耳其总统办公室发表的声明,普京在通话中感谢土耳其27日协助俄罗斯和美国交换在押人员。埃尔多安表示,土耳其在这一过程中的努力对调停俄乌冲突有意义。土方希望继续保持在伊斯坦布尔谈判中取得的进展,将继续斡旋努力,尽快实现持久和平。 另据克里姆林宫网站消息,普京当天与埃尔多安通电话,双方表示将继续磋商乌克兰人道主义局势。俄方就俄罗斯和美国在土耳其安卡拉机场交换俄公民亚罗申科和美公民里德一事向土方表示感谢。 俄罗斯和乌克兰代表3月29日在土耳其最大城市伊斯坦布尔举行面对面谈判。乌方提出在国际安全保障下确立中立地位,并希望土耳其等多个国家作为担保国。此后,埃尔多安多次分别与普京和乌克兰总统泽连斯基通电话,讨论乌克兰局势最新进展等问题。"
4895.txt,4899.txt,"日前联合国秘书长古特雷斯先后访问俄罗斯、乌克兰。对此,外交部发言人赵立坚4月29日在例行记者会上答问时说,欢迎古特雷斯秘书长为缓和俄乌局势展开的斡旋努力。中方一向支持俄乌双方克服困难继续谈判,也欢迎国际社会一切有利于劝和促谈的努力。 “俄乌冲突爆发已经超过两个月,冲突外溢效应日益显现,令人担忧。”赵立坚说,中方注意到近期欧洲民众要求通过对话和谈尽快结束冲突的呼声越来越大。战争延宕和对俄制裁使得欧元区能源价格同比上涨447%,通货膨胀不断攀升,普通民众生活受到越来越大影响。而相比之下,美国的军火商、粮商以及操盘手则是赚得盆满钵满。 “当前形势下,国际社会应当坚持要团结不要分裂,要民主不要霸权,要对话协商不要单边制裁,要独立自主不要选边站队,共同推动冲突尽快平息,和平早日来临。中方愿同各方一道继续为此发挥建设性作用。”赵立坚说。  ","联合国秘书长古特雷斯日前先后访问俄罗斯、乌克兰。外交部发言人赵立坚29日就此表示,中方欢迎古特雷斯秘书长为缓和俄乌局势展开的斡旋努力。中方一向支持俄乌双方克服困难继续谈判,也欢迎国际社会一切有利于劝和促谈的努力。 “俄乌冲突爆发已经超过两个月,冲突外溢效应日益显现,令人担忧。”赵立坚在例行记者会上回答相关提问时说,中方注意到近期欧洲民众要求通过对话和谈尽快结束冲突的呼声越来越大。战争延宕和对俄制裁使得欧元区能源价格同比上涨447%,通货膨胀不断攀升,普通民众的生活受到越来越大的影响。而相比之下,美国的军火商、粮商以及操盘手则是赚得盆满钵满。 “当前形势下,国际社会应当坚持要团结不要分裂,要民主不要霸权,要对话协商不要单边制裁,要独立自主不要选边站队,共同推动冲突尽快平息,和平早日来临。中方愿同各方一道,继续为此发挥建设性作用。”赵立坚说。  "
4903.txt,6317.txt,"说,已有200多辆坦克被转移到乌克兰。 索罗赫还说,目前有约1万名美国士兵驻扎在波兰。 波兰总统杜达本周早些时候说,波兰已向乌克兰提供了70亿波兰兹罗提的军事援助。  ","说,已有200多辆坦克被转移到乌克兰。 索罗赫还说,目前有约1万名美国士兵驻扎在波兰。 波兰总统杜达本周早些时候说,波兰已向乌克兰提供了70亿波兰兹罗提的军事援助。 ▲ 当地时间2022年3月31日,波兰Przemysl,乌克兰-波兰边境的火车站中的乌克兰的难民。图源:人民视觉 波兰国安局局长称波兰已向乌克兰提供“相当数量”坦克 来源 | 新华社"
4959.txt,4967.txt,"俄罗斯国防部6日说,50名平民当天从乌克兰马里乌波尔市亚速钢铁厂撤离,其中包括11名儿童。 俄国防部说,从亚速钢铁厂被解救的平民都被移交给联合国和红十字国际委员会代表,他们将被带至临时安置点。从亚速钢铁厂撤离平民的人道主义行动7日将继续进行。 乌克兰副总理韦列修克6日在社交媒体发文说,50名妇女、儿童和老人当天从亚速钢铁厂撤离。此外,乌克兰和俄罗斯同日再次交换被扣押人员,乌方获释41人中包括28名军人和13名平民。 俄国防部4日说,俄武装力量将于莫斯科时间5日、6日、7日的8时至18时开通人道主义走廊,用于平民从亚速钢铁厂撤离。在此期间,俄罗斯和顿涅茨克武装力量将单方面停止所有作战行动。  "," 乌克兰副总理韦列修克7日说,妇女、儿童和老人已全部撤离乌克兰马里乌波尔市亚速钢铁厂。 韦列修克当天在社交媒体发文说,妇女、儿童和老人已全部撤离亚速钢铁厂,马里乌波尔人道主义行动的这一部分已经完成。 乌克兰总统办公室主任叶尔马克6日说,在联合国方面的协调下,乌方已从马里乌波尔市及其邻近地区,其中包括亚速钢铁厂,撤出约500人。 俄罗斯方面4日宣布,俄武装力量将于莫斯科时间5日、6日、7日的8时至18时开通人道主义走廊,供平民从亚速钢铁厂撤离。在此期间,俄罗斯和顿涅茨克武装力量将单方面停止所有作战行动。  "
4959.txt,6418.txt,"俄罗斯国防部6日说,50名平民当天从乌克兰马里乌波尔市亚速钢铁厂撤离,其中包括11名儿童。 俄国防部说,从亚速钢铁厂被解救的平民都被移交给联合国和红十字国际委员会代表,他们将被带至临时安置点。从亚速钢铁厂撤离平民的人道主义行动7日将继续进行。 乌克兰副总理韦列修克6日在社交媒体发文说,50名妇女、儿童和老人当天从亚速钢铁厂撤离。此外,乌克兰和俄罗斯同日再次交换被扣押人员,乌方获释41人中包括28名军人和13名平民。 俄国防部4日说,俄武装力量将于莫斯科时间5日、6日、7日的8时至18时开通人道主义走廊,用于平民从亚速钢铁厂撤离。在此期间,俄罗斯和顿涅茨克武装力量将单方面停止所有作战行动。  ","俄国防部宣布亚速钢铁厂平民撤离行动结束 俄罗斯国家防御指挥中心负责人米津采夫7日说,持续3天的马里乌波尔市亚速钢铁厂平民撤离行动结束。 米津采夫说,5日以来,俄罗斯在联合国和红十字国际委员会参与下从亚速钢铁厂撤离了51名平民,其中包括18名男子、22名女子和11名儿童。 俄国防部4日说,俄武装力量将于莫斯科时间5日、6日、7日的8时至18时开通人道主义走廊,用于平民从亚速钢铁厂撤离。在此期间,俄罗斯和顿涅茨克武装力量将单方面停止所有作战行动。"
4967.txt,4969.txt," 乌克兰副总理韦列修克7日说,妇女、儿童和老人已全部撤离乌克兰马里乌波尔市亚速钢铁厂。 韦列修克当天在社交媒体发文说,妇女、儿童和老人已全部撤离亚速钢铁厂,马里乌波尔人道主义行动的这一部分已经完成。 乌克兰总统办公室主任叶尔马克6日说,在联合国方面的协调下,乌方已从马里乌波尔市及其邻近地区,其中包括亚速钢铁厂,撤出约500人。 俄罗斯方面4日宣布,俄武装力量将于莫斯科时间5日、6日、7日的8时至18时开通人道主义走廊,供平民从亚速钢铁厂撤离。在此期间,俄罗斯和顿涅茨克武装力量将单方面停止所有作战行动。  ","乌克兰副总理韦列修克7日说,妇女、儿童和老人已全部撤离亚速钢铁厂,马里乌波尔人道主义行动的这一部分已经完成。乌克兰总统办公室主任叶尔马克6日说,在联合国方面的协调下,乌方已从马里乌波尔市及其邻近地区,其中包括亚速钢铁厂,撤出约500人。"
5120.txt,5123.txt,"俄联邦安全局:从乌克兰境内发射的一枚炮弹击中俄边防哨所 俄罗斯联邦安全局2月21日发布消息当天上午从乌克兰境内发射的一枚炮弹击中了俄罗斯罗斯托夫地区的一座边防哨所,建筑物被完全摧毁,但没有造成人员伤亡。",",俄联邦安全局当地时间21日发布消息从乌克兰发射的一枚炮弹击中俄联邦安全局罗斯托夫州边境服务机构,导致建筑物完全被毁,无人员伤亡。"
5189.txt,5199.txt,"当地时间2月22日,在摩纳哥访问的塞尔维亚总统武契奇与阿尔贝二世亲王讨论了乌克兰局势问题。 武契奇表示,塞尔维亚支持乌克兰的完整性。针对乌克兰驻塞尔维亚大使要求其就乌克兰问题谴责俄罗斯,武契奇说,“我们是一个小国,不想结束与任何一国的友谊。我建议他打电话给乌总统泽连斯基,要求他谴责美国、英国和其他国家对塞尔维亚进行的侵略行径”。武契奇强调,如果泽连斯基如此做,他将很乐意接受乌克兰大使的要求。 武契奇表示,不管塞尔维亚在西方和俄罗斯之间作出选择的压力有多大,“军事中立是我们永久的承诺”。","被要求谴责俄罗斯,武契奇回应很绝 当地时间2月22日,在摩纳哥访问的塞尔维亚总统武契奇与阿尔贝二世亲王讨论了乌克兰局势问题。 武契奇表示,塞尔维亚支持乌克兰的完整性。 针对乌克兰驻塞尔维亚大使要求其就乌克兰问题谴责俄罗斯,武契奇说,“我们是一个小国,不想结束与任何一国的友谊。我建议他打电话给乌总统泽连斯基,要求他谴责美国、英国和其他国家对塞尔维亚进行的侵略行径”。 武契奇强调,如果泽连斯基如此做,他将很乐意接受乌克兰大使的要求。 武契奇表示,不管塞尔维亚在西方和俄罗斯之间作出选择的压力有多大,“军事中立是我们永久的承诺”。 "
5384.txt,5386.txt,"欧盟宣布对俄罗斯关闭领空  据俄新社28日消息,欧盟宣布自28日起对俄罗斯关闭领空,禁止俄罗斯飞机降落、起飞或飞越欧盟领土。 此前,英国、波兰、保加利亚、捷克、爱沙尼亚、拉脱维亚、立陶宛、斯洛文尼亚和罗马尼亚等多个欧洲国家已经对俄罗斯飞机关闭领空。、 、","俄媒:欧盟宣布自28日起对俄罗斯关闭领空 起对俄罗斯关闭领空,禁止俄罗斯飞机降落、起飞或飞越欧盟领土。 此前,英国、波兰、保加利亚、捷克、爱沙尼亚、拉脱维亚、立陶宛、斯洛文尼亚和罗马尼亚等多个欧洲国家已经对俄罗斯飞机关闭领空。"
